address	ida_name_navigation_only	catalog_source	code_origin	module_candidate	candidate_confidence	assignment_basis	assembly_direct_callers_address_count	assembly_direct_callees_address_count	follow_up_module	manual_review_scope	review_status
0x00466F70	sub_466F70	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:41_sites	0x00453200:1	0x0045D180:1;0x004620D0:3;0x00467710:1;0x00467AC0:1;0x00467C50:1;0x00467F00:1;0x00468930:1;0x00468AD0:1;0x00468C80:1;0x00468ED0:1;0x00468FF0:1;0x00469080:1;0x00469220:1;0x00469340:1;0x004694E0:1;0x00471D60:1;0x004750C0:1;0x00475160:1;0x00476600:1;0x00478710:1;0x00478850:1;0x00478A70:1;0x0047C660:2;0x0047CE80:6;0x0047E950:1;0x00482030:4;0x00485610:3	battle		mechanical_candidate_not_manually_reviewed
0x00467710	sub_467710	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:20_sites	0x00466F70:1	0x0042E850:2;0x004321E0:1;0x00436AD0:4;0x0043B110:1;0x0045D180:2;0x00469620:1;0x0046F5B0:1;0x004762F0:1;0x0047CE80:1;0x0047E950:1;0x00482030:1;0x00485610:1;0x00485710:1;0x00485740:1	battle		mechanical_candidate_not_manually_reviewed
0x00467AC0	sub_467AC0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:8_sites	0x00466F70:1	0x0042E850:2;0x004321E0:1;0x00436AD0:2;0x0043B110:1;0x00469620:1	battle		mechanical_candidate_not_manually_reviewed
0x00467C50	sub_467C50	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:6_sites	0x00466F70:1	0x00477290:1;0x00477400:2;0x00485610:1;0x00485720:1	battle		mechanical_candidate_not_manually_reviewed
0x00467F00	sub_467F00	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:35_sites	0x00466F70:1	0x0042E850:2;0x004321E0:1;0x00436AD0:22;0x0043B110:1;0x00469620:1;0x00485610:7	battle		mechanical_candidate_not_manually_reviewed
0x00468930	sub_468930	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:7_sites	0x00466F70:1	0x0042E850:1;0x004321E0:1;0x00436AD0:2;0x0043B110:1;0x00469620:1	battle		mechanical_candidate_not_manually_reviewed
0x00468AD0	sub_468AD0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:8_sites	0x00466F70:1	0x0042E850:1;0x004321E0:1;0x00436AD0:2;0x0043B110:1;0x00469620:1;0x00485610:1	battle		mechanical_candidate_not_manually_reviewed
0x00468C80	sub_468C80	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:9_sites	0x00466F70:1	0x0040DC50:1;0x00476DB0:3;0x00478220:2;0x0047CE80:1;0x00487C10:1	battle		mechanical_candidate_not_manually_reviewed
0x00468ED0	sub_468ED0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:7_sites	0x00466F70:1	0x0042E850:1;0x00435650:2;0x00436AD0:1;0x0043B110:1;0x00469620:1	battle		mechanical_candidate_not_manually_reviewed
0x00468FF0	sub_468FF0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:5_sites	0x00466F70:1	0x0046F850:1;0x00476DB0:1;0x00478220:1;0x0047CE80:1	battle		mechanical_candidate_not_manually_reviewed
0x00469080	sub_469080	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:10_sites	0x00466F70:1	0x0042E850:2;0x004321E0:1;0x00435650:2;0x00436AD0:2;0x0043B110:1;0x00469620:1	battle		mechanical_candidate_not_manually_reviewed
0x00469220	sub_469220	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:10_sites	0x00466F70:1	0x0042E850:2;0x004321E0:1;0x00435650:2;0x00436AD0:2;0x0043B110:1;0x00469620:1	battle		mechanical_candidate_not_manually_reviewed
0x00469340	sub_469340	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:10_sites	0x00466F70:1	0x0042E850:2;0x004321E0:1;0x00436AD0:4;0x0043B110:1;0x00469620:1	battle		mechanical_candidate_not_manually_reviewed
0x004694E0	sub_4694E0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:1_sites	0x00466F70:1		battle		mechanical_candidate_not_manually_reviewed
0x00469550	sub_469550	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:7_sites	0x00459D10:2	0x0042E850:1;0x004321E0:1;0x00436AD0:2;0x0043B110:1	battle		mechanical_candidate_not_manually_reviewed
0x00469620	sub_469620	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:10_sites	0x00467710:1;0x00467AC0:1;0x00467F00:1;0x00468930:1;0x00468AD0:1;0x00468ED0:1;0x00469080:1;0x00469220:1;0x00469340:1;0x00469650:1		battle		mechanical_candidate_not_manually_reviewed
0x00469650	sub_469650	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:15_sites	0x00453200:1	0x004239D0:5;0x0042E850:2;0x004321E0:1;0x00436AD0:2;0x0043B110:1;0x00450A50:1;0x00469620:1;0x00489654:1	battle		mechanical_candidate_not_manually_reviewed
0x004698E0	sub_4698E0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:41_sites	0x004527E0:1;0x004539B0:5;0x00456680:3;0x004576A0:2;0x0045D8F0:2;0x0045EA80:1;0x0045F2A0:1;0x00462740:2;0x00470380:3;0x0047D640:1;0x0047E070:6;0x0047E950:13	0x00487C10:1	battle		mechanical_candidate_not_manually_reviewed
0x00469960	sub_469960	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:16_sites	0x00453200:1	0x0042E850:1;0x004321E0:1;0x00436AD0:4;0x0043B110:1;0x00450A50:7;0x004885A0:1	battle		mechanical_candidate_not_manually_reviewed
0x00469D20	sub_469D20	ida_export_catalog	game	battle	confirmed_boundary	manual_critical_abi_seed;manual_top_level_seed;manual_a2_cross_module_boundary_review	0x0040A570:1	0x0040AFF0:3;0x0040BAA0:1;0x0040BB20:3;0x0040DC00:1;0x0040DC50:1;0x0040DC80:1;0x0040DCB0:1;0x00439070:4;0x0044A240:3;0x0044D620:1;0x0044D680:2;0x00451940:2;0x00451B10:1;0x004527E0:1;0x00453200:33;0x0045B0E0:6;0x0045B190:1;0x0045B5A0:1;0x0045B630:3;0x0045D180:1;0x0045EE70:7;0x0046E1E0:10;0x0046E260:2;0x0046E290:1;0x004707B0:1;0x00475820:1;0x00476160:1;0x00476250:1;0x00476920:1;0x004769A0:1;0x00476A10:1;0x00477BD0:1;0x00478330:3;0x004783B0:6;0x00478470:2;0x004785C0:13;0x00478600:13;0x00478710:7;0x00478780:1;0x004787D0:1;0x004787F0:2;0x00478830:2;0x00478A70:6;0x00478AB0:1;0x00478AC0:1;0x0047C660:13;0x0047CE80:13;0x0047CEB0:1;0x0047CEC0:1;0x0047D350:6;0x0047D640:1;0x0047D810:2;0x0047D830:2;0x0047D860:6;0x0047D880:1;0x0047D8B0:1;0x0047D8D0:1;0x0047D900:7;0x0047D950:2;0x0047DA10:2;0x0047DA90:1;0x0047E880:1;0x0047F150:4;0x0047F3A0:1;0x0047F900:4;0x0047F910:1;0x00482EC0:2;0x004838A0:1;0x00484500:3;0x00485610:1;0x004856C0:1;0x00485710:1;0x00485850:1;0x00487C10:7;0x004885A0:4;0x00489654:3	battle	critical_abi;top_level_direct;cross_module_boundary_a2	manual_reviewed_current_assembly
0x0046E090	sub_46E090	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster			battle		mechanical_candidate_not_manually_reviewed
0x0046E0A0	sub_46E0A0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster			battle		mechanical_candidate_not_manually_reviewed
0x0046E0B0	sub_46E0B0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;decompile_token_navigation_only:battle_asset_token;assembly_direct_call_graph:2_sites	0x00451B10:1	0x00487C10:1	battle		mechanical_candidate_not_manually_reviewed
0x0046E1E0	sub_46E1E0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:12_sites	0x00469D20:10	0x00487C10:1;0x004885A0:1	battle		mechanical_candidate_not_manually_reviewed
0x0046E260	sub_46E260	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:3_sites	0x00469D20:2	0x004885A0:1	battle		mechanical_candidate_not_manually_reviewed
0x0046E290	sub_46E290	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:6_sites	0x00469D20:1	0x00437EF0:1;0x00437F40:1;0x00437F90:1;0x00489654:2	battle		mechanical_candidate_not_manually_reviewed
0x0046E490	sub_46E490	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites		0x00478250:1;0x00487C10:1	battle		mechanical_candidate_not_manually_reviewed
0x0046E4D0	sub_46E4D0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites		0x00475180:1;0x00478300:1	battle		mechanical_candidate_not_manually_reviewed
0x0046E520	sub_46E520	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites	0x004527E0:1;0x00456680:1		battle		mechanical_candidate_not_manually_reviewed
0x0046E6A0	sub_46E6A0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:1_sites	0x0046E730:1		battle		mechanical_candidate_not_manually_reviewed
0x0046E730	sub_46E730	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:3_sites	0x00451B10:1	0x00431150:1;0x0046E6A0:1	battle		mechanical_candidate_not_manually_reviewed
0x0046E850	sub_46E850	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:1_sites	0x00451B10:1		battle		mechanical_candidate_not_manually_reviewed
0x0046E870	sub_46E870	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:1_sites	0x00451B10:1		battle		mechanical_candidate_not_manually_reviewed
0x0046E890	sub_46E890	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:5_sites	0x004539B0:1	0x00431150:1;0x00476DB0:1;0x00478220:1;0x00487C10:1	battle		mechanical_candidate_not_manually_reviewed
0x0046E9C0	sub_46E9C0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:6_sites	0x00451B10:2	0x00431150:1;0x00476DB0:1;0x00478220:1;0x00487C10:1	battle		mechanical_candidate_not_manually_reviewed
0x0046EBB0	sub_46EBB0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:3_sites	0x00451B10:1	0x00431150:1;0x0046F030:1	battle		mechanical_candidate_not_manually_reviewed
0x0046EE60	sub_46EE60	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:16_sites	0x00456680:1	0x004787D0:3;0x0047CEC0:3;0x0047CF00:3;0x0047D640:3;0x0047F150:3	battle		mechanical_candidate_not_manually_reviewed
0x0046F030	sub_46F030	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:3_sites	0x0046EBB0:1	0x004779F0:2	battle		mechanical_candidate_not_manually_reviewed
0x0046F1F0	sub_46F1F0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:13_sites	0x0046FFF0:1	0x00482F10:9;0x00482F70:1;0x004830A0:2	battle		mechanical_candidate_not_manually_reviewed
0x0046F5B0	sub_46F5B0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:4_sites	0x00467710:1	0x00487C10:1;0x00489654:2	battle		mechanical_candidate_not_manually_reviewed
0x0046F6E0	sub_46F6E0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:7_sites	0x0045C010:4	0x00487C10:1;0x00489654:2	battle		mechanical_candidate_not_manually_reviewed
0x0046F850	sub_46F850	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:1_sites	0x00468FF0:1		battle		mechanical_candidate_not_manually_reviewed
0x0046F8C0	sub_46F8C0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:14_sites	0x004539B0:3	0x004170E0:2;0x0045D3E0:1;0x00474FC0:2;0x00478780:1;0x0047C950:1;0x0047F940:1;0x004831C0:1;0x004838D0:1;0x00483B30:1	battle		mechanical_candidate_not_manually_reviewed
0x0046FF00	sub_46FF00	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites	0x0046FFF0:1	0x00439070:1	battle		mechanical_candidate_not_manually_reviewed
0x0046FFE0	sub_46FFE0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:9_sites	0x004655B0:2;0x00466500:2;0x00470180:1;0x004702E0:1;0x00470380:2;0x004705C0:1		battle		mechanical_candidate_not_manually_reviewed
0x0046FFF0	sub_46FFF0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:6_sites	0x00456680:2	0x0046F1F0:1;0x0046FF00:1;0x00476A80:2	battle		mechanical_candidate_not_manually_reviewed
0x00470180	sub_470180	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:4_sites	0x004655B0:1;0x00466500:1	0x0046FFE0:1;0x00476A80:1	battle		mechanical_candidate_not_manually_reviewed
0x004702E0	sub_4702E0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:3_sites	0x004655B0:1;0x00466500:1	0x0046FFE0:1	battle		mechanical_candidate_not_manually_reviewed
0x00470380	sub_470380	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:9_sites	0x00462740:1	0x004698E0:3;0x0046FFE0:2;0x00470900:1;0x00485610:2	battle		mechanical_candidate_not_manually_reviewed
0x004705C0	sub_4705C0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:4_sites	0x00462740:2	0x0046FFE0:1;0x00476A80:1	battle		mechanical_candidate_not_manually_reviewed
0x004707B0	sub_4707B0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:5_sites	0x004539B0:1;0x00469D20:1	0x00476A80:1;0x00476DB0:1;0x00478220:1	battle		mechanical_candidate_not_manually_reviewed
0x00470820	sub_470820	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:4_sites	0x00456680:1	0x00470890:2;0x00470E20:1	battle		mechanical_candidate_not_manually_reviewed
0x00470890	sub_470890	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites	0x00470820:2		battle		mechanical_candidate_not_manually_reviewed
0x004708C0	sub_4708C0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites	0x00456680:1;0x00462740:1		battle		mechanical_candidate_not_manually_reviewed
0x00470900	sub_470900	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:15_sites	0x004659C0:2;0x00465E50:2;0x00466190:2;0x00470380:1;0x00470910:1;0x00470A10:1;0x00470AC0:1;0x00470E20:2;0x00470F70:1;0x00470FE0:1;0x00471080:1		battle		mechanical_candidate_not_manually_reviewed
0x00470910	sub_470910	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites	0x004659C0:1	0x00470900:1	battle		mechanical_candidate_not_manually_reviewed
0x00470A10	sub_470A10	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:3_sites	0x004659C0:1;0x00465E50:1	0x00470900:1	battle		mechanical_candidate_not_manually_reviewed
0x00470AC0	sub_470AC0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:8_sites	0x00462740:3	0x00431150:1;0x00470900:1;0x00476A80:3	battle		mechanical_candidate_not_manually_reviewed
0x00470E20	sub_470E20	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:9_sites	0x004539B0:2;0x00462740:3;0x00470820:1	0x00470900:2;0x004885A0:1	battle		mechanical_candidate_not_manually_reviewed
0x00470F70	sub_470F70	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites	0x00465E50:1	0x00470900:1	battle		mechanical_candidate_not_manually_reviewed
0x00470FE0	sub_470FE0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:3_sites	0x00466190:2	0x00470900:1	battle		mechanical_candidate_not_manually_reviewed
0x00471080	sub_471080	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites	0x00466190:1	0x00470900:1	battle		mechanical_candidate_not_manually_reviewed
0x004710D0	sub_4710D0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:6_sites	0x004539B0:1	0x004019A0:1;0x00433F30:1;0x00478470:1;0x00478620:1;0x0047CE70:1	battle		mechanical_candidate_not_manually_reviewed
0x00471270	sub_471270	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:8_sites	0x004539B0:1	0x00434790:1;0x00471FC0:5;0x004885A0:1	battle		mechanical_candidate_not_manually_reviewed
0x004714B0	sub_4714B0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:4_sites	0x00456680:1	0x00439070:3	battle		mechanical_candidate_not_manually_reviewed
0x00471540	sub_471540	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:10_sites	0x00456680:2	0x004170E0:1;0x004315D0:1;0x004321E0:1;0x004785C0:1;0x00478600:1;0x0047F920:1;0x00485610:1;0x00485650:1	battle		mechanical_candidate_not_manually_reviewed
0x004717D0	sub_4717D0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:1_sites	0x00462740:1		battle		mechanical_candidate_not_manually_reviewed
0x004717E0	sub_4717E0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:1_sites	0x00462740:1		battle		mechanical_candidate_not_manually_reviewed
0x004717F0	sub_4717F0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:10_sites	0x004539B0:1	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x00434350:1;0x004783B0:1;0x00478400:1;0x00478470:1;0x00485610:1	battle		mechanical_candidate_not_manually_reviewed
0x00471AD0	sub_471AD0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:10_sites	0x004539B0:1	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x00434350:1;0x004783B0:1;0x00478400:1;0x00478470:1;0x00485610:1	battle		mechanical_candidate_not_manually_reviewed
0x00471D60	sub_471D60	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:7_sites	0x004539B0:1;0x00466F70:1	0x004170E0:1;0x004315D0:1;0x004321E0:1;0x00485610:2	battle		mechanical_candidate_not_manually_reviewed
0x00471FC0	sub_471FC0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:11_sites	0x00471270:5	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x00434350:1;0x00485610:1	battle		mechanical_candidate_not_manually_reviewed
0x004721F0	sub_4721F0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:8_sites	0x004539B0:1	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x004783B0:1;0x00485610:1;0x00485650:1	battle		mechanical_candidate_not_manually_reviewed
0x00472430	sub_472430	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:4_sites	0x004539B0:1	0x00439070:1;0x00480AD0:1;0x00482F10:1	battle		mechanical_candidate_not_manually_reviewed
0x004724D0	sub_4724D0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:7_sites	0x004539B0:1	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x00485610:1;0x00485650:1	battle		mechanical_candidate_not_manually_reviewed
0x00472710	sub_472710	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites	0x004539B0:1	0x00480AD0:1	battle		mechanical_candidate_not_manually_reviewed
0x00472730	sub_472730	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:6_sites	0x004539B0:1	0x00439070:3;0x00480AD0:1;0x00484500:1	battle		mechanical_candidate_not_manually_reviewed
0x004728D0	sub_4728D0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:2_sites	0x0045EA80:1;0x0045F2A0:1		battle		mechanical_candidate_not_manually_reviewed
0x004728E0	sub_4728E0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:14_sites	0x004539B0:1	0x004170E0:3;0x004315D0:1;0x004321E0:1;0x004783B0:1;0x00478780:1;0x0047CEC0:1;0x0047D640:1;0x00481010:1;0x004838D0:1;0x00485610:1;0x00485650:1	battle		mechanical_candidate_not_manually_reviewed
0x00472C70	sub_472C70	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:6_sites	0x0045C010:4	0x00482F10:1;0x004830A0:1	battle		mechanical_candidate_not_manually_reviewed
0x00472CE0	sub_472CE0	ida_export_catalog	game	battle	medium	address_cluster:battle_cluster;assembly_direct_call_graph:16_sites	0x004539B0:6	0x004170E0:3;0x004315D0:2;0x004321E0:2;0x004783B0:1;0x00485610:1;0x00485650:1	battle		mechanical_candidate_not_manually_reviewed
